Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1-192.168.10.50-58186-80-6,172.16.0.1,58186,182.51.70.96,80,6,2017-07-06 09:36:00,5774988,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692642132,1924996.0,3333418.4,5774096.0,98.0,5774988.0,2887494.0,4082271.698,5774096.0,892.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.519481599,0.173160533,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-43472-80-6,172.16.0.1,43472,48.242.51.222,80,6,2017-07-06 09:50:00,5390608,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742031326,1796869.333,3111500.835,5389721.0,95.0,5390608.0,2695304.0,3810481.064,5389721.0,887.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.556523494,0.185507831,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-53402-80-6,172.16.0.1,53402,4.52.217.41,80,6,2017-07-06 09:31:00,5410097,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.739358278,1803365.667,3122925.144,5409409.0,92.0,5410097.0,2705048.5,3824543.297,5409409.0,688.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.554518708,0.184839569,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-58322-80-6,172.16.0.1,58322,150.135.33.14,80,6,2017-07-06 09:36:00,7533974,4,4,602.0,364.0,602.0,0.0,150.5,301.0,364.0,0.0,91.0,182.0,128.2191842,1.061856598,1076282.0,1970380.851,5002537.0,84.0,2531437.0,843812.3333,1456306.474,2525408.0,657.0,7533885.0,2511295.0,2499243.211,5003123.0,4702.0,0,0,0,0,136,136,0.530928299,0.530928299,0.0,602.0,107.3333333,221.137966,48902.0,0,0,0,1,0,0,0,0,1.0,120.75,150.5,91.0,136,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-39174-80-6,172.16.0.1,39174,95.101.43.74,80,6,2017-07-06 09:46:00,6000338,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666629113,2000112.667,3463586.636,5999518.0,61.0,6000338.0,3000169.0,4241720.034,5999518.0,820.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.499971835,0.166657278,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-43570-80-6,172.16.0.1,43570,27.138.195.233,80,6,2017-07-06 09:51:00,94,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21276.59574,94.0,0.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,10638.29787,10638.29787,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1176,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-48480-80-6,172.16.0.1,48480,205.107.158.220,80,6,2017-07-06 09:25:00,5269996,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759013859,1756665.333,3041882.783,5269129.0,108.0,5269996.0,2634998.0,3725223.785,5269129.0,867.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.569260394,0.189753465,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-41948-80-6,172.16.0.1,41948,195.172.213.179,80,6,2017-07-06 09:49:00,5076689,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787915116,1692229.667,2930395.571,5075959.0,143.0,5076689.0,2538344.5,3588728.842,5075959.0,730.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.590936337,0.196978779,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-33036-80-6,172.16.0.1,33036,92.67.16.27,80,6,2017-07-06 09:39:00,5055127,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791275867,1685042.333,2917970.129,5054424.0,102.0,5055127.0,2527563.5,3573520.389,5054424.0,703.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.5934569,0.197818967,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-42378-80-6,172.16.0.1,42378,4.143.21.252,80,6,2017-07-06 09:49:00,5147504,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777075647,1715834.667,2971130.816,5146601.0,137.0,5147504.0,2573752.0,3638557.95,5146601.0,903.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.582806735,0.194268912,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-50320-80-6,172.16.0.1,50320,82.48.168.220,80,6,2017-07-06 09:58:00,5103983,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78370167,1701327.667,2946254.225,5103369.0,127.0,5103983.0,2551991.5,3608192.663,5103369.0,614.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.587776252,0.195925417,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-45540-80-6,172.16.0.1,45540,183.14.218.179,80,6,2017-07-06 09:53:00,79,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25316.4557,79.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,12658.22785,12658.22785,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-51680-80-6,172.16.0.1,51680,146.59.10.165,80,6,2017-07-06 09:29:00,5897233,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678284205,1965744.333,3404132.542,5896498.0,102.0,5897233.0,2948616.5,4168933.998,5896498.0,735.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.508713154,0.169571051,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-36888-80-6,172.16.0.1,36888,31.227.209.221,80,6,2017-07-06 09:43:00,5123286,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.780748918,1707762.0,2957170.197,5122408.0,135.0,5123286.0,2561643.0,3621468.593,5122408.0,878.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.585561688,0.195187229,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-34740-80-6,172.16.0.1,34740,154.235.91.98,80,6,2017-07-06 09:41:00,5482663,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729572472,1827554.333,3163875.525,5480883.0,130.0,5482663.0,2741331.5,3874310.886,5480883.0,1780.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.547179354,0.182393118,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-47842-80-6,172.16.0.1,47842,87.133.49.158,80,6,2017-07-06 09:55:00,5942695,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673095288,1980898.333,3430302.97,5941871.0,70.0,5942695.0,2971347.5,4200954.621,5941871.0,824.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.504821466,0.168273822,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-58852-80-6,172.16.0.1,58852,40.125.20.254,80,6,2017-07-06 09:37:00,5789311,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.690928506,1929770.333,3341686.056,5788417.0,99.0,5789311.0,2894655.5,4092396.76,5788417.0,894.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.51819638,0.172732127,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-38138-80-6,172.16.0.1,38138,111.207.154.18,80,6,2017-07-06 09:45:00,5049441,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792166895,1683147.0,2914534.038,5048561.0,97.0,5049441.0,2524720.5,3569249.464,5048561.0,880.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.594125171,0.198041724,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-55598-80-6,172.16.0.1,55598,139.172.152.239,80,6,2017-07-06 09:33:00,5435040,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735965145,1811680.0,3137328.587,5434355.0,125.0,5435040.0,2717520.0,3842184.904,5434355.0,685.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.551973859,0.183991286,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-39602-80-6,172.16.0.1,39602,78.227.81.87,80,6,2017-07-06 09:46:00,5068436,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789198088,1689478.667,2925695.651,5067781.0,98.0,5068436.0,2534218.0,3582999.156,5067781.0,655.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.591898566,0.197299522,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-56258-80-6,172.16.0.1,56258,188.104.193.65,80,6,2017-07-06 09:34:00,5946273,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672690272,1982091.0,3432539.326,5945646.0,103.0,5946273.0,2973136.5,4203763.249,5945646.0,627.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.504517704,0.168172568,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-42830-80-6,172.16.0.1,42830,46.102.73.173,80,6,2017-07-06 09:50:00,5108251,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783046878,1702750.333,2948658.602,5107568.0,128.0,5108251.0,2554125.5,3611113.014,5107568.0,683.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.587285159,0.19576172,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-60156-80-6,172.16.0.1,60156,157.134.98.114,80,6,2017-07-06 09:38:00,5873341,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.681043379,1957780.333,3390217.253,5872466.0,93.0,5873341.0,2936670.5,4151841.812,5872466.0,875.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.510782534,0.170260845,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-51972-80-6,172.16.0.1,51972,84.124.111.182,80,6,2017-07-06 09:29:00,5648009,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708214169,1882669.667,3260285.428,5647323.0,158.0,5648009.0,2824004.5,3992775.314,5647323.0,686.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.531160627,0.177053542,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-54328-80-6,172.16.0.1,54328,19.89.105.238,80,6,2017-07-06 09:32:00,75,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26666.66667,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13333.33333,13333.33333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,236,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-51764-80-6,172.16.0.1,51764,197.39.82.109,80,6,2017-07-06 09:59:00,5244489,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762705385,1748163.0,3027140.72,5243604.0,129.0,5244489.0,2622244.5,3707162.157,5243604.0,885.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.572029038,0.190676346,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-45346-80-6,172.16.0.1,45346,99.254.142.170,80,6,2017-07-06 09:52:00,5006190,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799010825,1668730.0,2889719.804,5005491.0,92.0,5006190.0,2503095.0,3538922.362,5005491.0,699.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.599258118,0.199752706,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-38530-80-6,172.16.0.1,38530,87.122.105.82,80,6,2017-07-06 09:45:00,9792137,4,4,383.0,370.0,383.0,0.0,95.75,191.5,370.0,0.0,92.5,185.0,76.89843392,0.816982034,1398876.714,2388929.367,5004424.0,125.0,4787713.0,1595904.333,2761784.257,4784938.0,689.0,9792012.0,3264004.0,2827808.44,5005155.0,1192.0,0,0,0,0,136,136,0.408491017,0.408491017,0.0,383.0,83.66666667,166.0527025,27573.5,0,0,0,1,0,0,0,0,1.0,94.125,95.75,92.5,136,0,0,0,0,0,0,4,383,4,370,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-51958-80-6,172.16.0.1,51958,200.113.95.113,80,6,2017-07-06 10:00:00,2479214,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.613414574,826404.6667,1430618.864,2478341.0,124.0,2479214.0,1239607.0,1751834.423,2478341.0,873.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,1.210060931,0.403353644,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-51258-80-6,172.16.0.1,51258,145.148.205.95,80,6,2017-07-06 09:59:00,5314689,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752631057,1771563.0,3067724.402,5313866.0,102.0,5314689.0,2657344.5,3756888.734,5313866.0,823.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.564473293,0.188157764,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-37648-80-6,172.16.0.1,37648,209.13.149.181,80,6,2017-07-06 09:44:00,5777565,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692333189,1925855.0,3335075.093,5776868.0,168.0,5777565.0,2888782.5,4084369.683,5776868.0,697.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.519249892,0.173083297,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-49502-80-6,172.16.0.1,49502,158.7.88.111,80,6,2017-07-06 09:57:00,45,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44444.44444,45.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,22222.22222,22222.22222,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-45268-80-6,172.16.0.1,45268,82.175.231.162,80,6,2017-07-06 09:52:00,5109660,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782830952,1703220.0,2949307.556,5108787.0,94.0,5109660.0,2554830.0,3611840.627,5108787.0,873.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.587123214,0.195707738,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-47700-80-6,172.16.0.1,47700,182.2.8.167,80,6,2017-07-06 09:25:00,5829027,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686220874,1943009.0,3364642.076,5828163.0,125.0,5829027.0,2914513.5,4120522.639,5828163.0,864.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.514665655,0.171555218,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-53166-80-6,172.16.0.1,53166,20.28.190.35,80,6,2017-07-06 09:30:00,5838919,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685058313,1946306.333,3370338.504,5838038.0,116.0,5838919.0,2919459.5,4127493.298,5838038.0,881.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.513793735,0.171264578,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-54858-80-6,172.16.0.1,54858,166.16.82.13,80,6,2017-07-06 09:33:00,52,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38461.53846,52.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,19230.76923,19230.76923,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1176,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-51700-80-6,172.16.0.1,51700,161.107.41.231,80,6,2017-07-06 09:29:00,5625422,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711057766,1875140.667,3247078.554,5624544.0,96.0,5625422.0,2812711.0,3976532.364,5624544.0,878.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.533293324,0.177764441,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1-192.168.10.50-33330-80-6,172.16.0.1,33330,87.6.21.25,80,6,2017-07-06 09:40:00,5610474,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712952239,1870158.0,3238592.937,5609763.0,139.0,5610474.0,2805237.0,3966198.705,5609763.0,711.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.534714179,0.17823806,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
