Source IP,Destination IP,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1,110.185.43.220,0,0.0,8.0,6.0,0.0,64,0,0,0,0,0,0,2,12,1,0,229,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest
172.16.0.1,91.248.110.103,0,0.0,798.2,37.88888889,1938.666667,304,0,0,0,0,0,0,9,341,6,11632,29200,235,1,32,998518.0,0.0,998518.0,998518.0,9974530.0,0.0,9974530.0,9974530.0,DoS GoldenEye
172.16.0.1,209.30.163.188,0,1.0,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,112.244.92.239,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,169.221.186.137,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,185.34.204.130,0,0.0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,22.109.233.84,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
172.16.0.1,40.125.20.254,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,159.128.22.159,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,296,236,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Sql Injection
172.16.0.1,137.167.64.43,0,1.0,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
172.16.0.1,134.136.130.236,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0.0,0.0,21200000.0,0.0,21200000.0,21200000.0,DoS GoldenEye
205.174.165.73,143.152.250.227,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,140.56.19.119,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1439,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,126.116.71.194,0,0.0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205616.5,4532777.206,6410774.0,459.0,19200000.0,18800000.0,51300000.0,5927136.0,DoS slowloris
172.16.0.1,72.236.247.43,0,1.0,12.16666667,11.55555556,12.53333333,296,0,0,0,0,0,0,9,104,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,53.71.122.126,0,0.0,923.8461538,51.875,2319.0,252,0,0,0,0,0,0,8,415,5,11595,274,235,2,20,1974.0,0.0,1974.0,1974.0,83400000.0,0.0,83400000.0,83400000.0,DoS Hulk
172.16.0.1,26.30.22.28,0,2.0,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
172.16.0.1,42.149.217.242,0,1.0,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,84.55.21.185,0,1.0,12.08333333,11.33333333,12.53333333,296,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,60.52.45.20,0,0.0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1026.0,0.0,1026.0,1026.0,7500767.0,0.0,7500767.0,7500767.0,DDoS
205.174.165.73,215.164.212.109,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,213.124.80.124,0,1.0,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,126.18.146.19,0,0.0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,74.29.220.194,0,0.0,127.6666667,188.5,6.0,64,0,0,0,0,0,0,2,377,1,6,410,0,1,32,0.0,0.0,0.0,0.0,108000000.0,0.0,108000000.0,108000000.0,DoS GoldenEye
172.16.0.1,45.57.223.45,0,1.0,12.125,11.44444444,12.53333333,296,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,138.50.117.171,0,0.0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4.0,4.0,5842878.0,0.0,5842878.0,5842878.0,DDoS
172.16.0.1,224.39.214.97,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,284,-1,0,32,0.0,0.0,0.0,0.0,35000000.0,0.0,35000000.0,35000000.0,DoS GoldenEye
172.16.0.1,54.179.85.180,0,1.0,95.06,105.6842105,88.5483871,616,0,0,0,0,0,0,19,2008,31,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,100.143.254.139,0,1.0,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,198.42.109.238,0,0.0,424.3333333,58.8,881.25,168,0,0,0,0,0,0,5,294,4,3525,29200,235,1,32,890.0,0.0,890.0,890.0,12500000.0,0.0,12500000.0,12500000.0,DoS GoldenEye
192.168.10.14,205.174.165.73,0,1.0,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,209.13.149.181,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
192.168.10.8,205.174.165.73,0,0.0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
205.174.165.73,164.213.232.139,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,84.124.111.182,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,210.17.38.134,0,0.0,703.1764706,35.9,1656.428571,304,0,0,0,0,0,0,10,359,7,11595,274,235,3,20,9079.0,0.0,9079.0,9079.0,85300000.0,0.0,85300000.0,85300000.0,DoS Hulk
172.16.0.1,34.130.168.201,0,0.0,920.6153846,42.0,2326.4,264,0,0,0,0,0,0,8,336,5,11632,29200,235,1,32,876.0,0.0,876.0,876.0,6703103.0,0.0,6703103.0,6703103.0,DoS GoldenEye
172.16.0.1,232.179.145.56,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,162.152.55.180,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,12.44.243.170,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,173.77.139.182,0,0.0,52.14285714,91.25,0.0,136,0,0,0,0,0,0,4,365,3,0,29200,235,2,32,5236.0,0.0,5236.0,5236.0,109000000.0,0.0,109000000.0,109000000.0,DoS Slowhttptest
172.16.0.1,229.17.135.21,0,1.0,12.25,11.77777778,12.53333333,296,0,0,0,0,0,0,9,106,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
205.174.165.73,78.162.31.240,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,40.158.64.205,0,0.0,438.6666667,84.6,881.25,168,0,0,0,0,0,0,5,423,4,3525,29200,235,1,32,660.0,0.0,660.0,660.0,12600000.0,0.0,12600000.0,12600000.0,DoS GoldenEye
172.16.0.1,52.131.134.241,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,257,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
205.174.165.73,218.121.200.181,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,162.28.227.2,0,0.0,1087.363636,47.0,2908.0,232,0,0,0,0,0,0,7,329,4,11632,29200,235,1,32,1101.0,0.0,1101.0,1101.0,6897454.0,0.0,6897454.0,6897454.0,DoS GoldenEye
172.16.0.1,51.79.157.156,0,1.0,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,33.40.248.72,0,1.0,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,151.157.36.32,0,0.0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,182.245.82.74,0,1.0,12.25,11.77777778,12.53333333,296,0,0,0,0,0,0,9,106,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,144.106.172.52,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0.0,0.0,79000000.0,0.0,79000000.0,79000000.0,DoS GoldenEye
172.16.0.1,178.251.85.113,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
172.16.0.1,200.144.6.126,0,1.0,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,120.242.187.172,0,1.0,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
172.16.0.1,29.205.192.159,0,1.0,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,82.48.168.220,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,120.249.36.209,0,1.0,287.5,115.0,460.0,136,0,0,0,0,0,0,4,460,4,1840,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Sql Injection
172.16.0.1,183.76.180.207,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,74.198.235.205,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7008661.0,0.0,7008661.0,7008661.0,18700000.0,12200000.0,32100000.0,8023965.0,DoS Slowhttptest
172.16.0.1,219.255.50.120,0,0.0,811.9333333,60.77777778,1938.666667,304,0,0,0,0,0,0,9,547,6,11632,29200,235,1,32,998824.0,0.0,998824.0,998824.0,12600000.0,0.0,12600000.0,12600000.0,DoS GoldenEye
172.16.0.1,146.95.246.100,0,1.0,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,53.214.177.47,0,1.0,1195.2,87.75,1932.5,124,0,0,0,0,0,0,4,351,6,11595,0,235,1,20,0.0,0.0,0.0,0.0,85000000.0,0.0,85000000.0,85000000.0,DoS Hulk
172.16.0.1,233.6.145.36,0,0.0,534.0,356.0,0.0,64,0,0,0,0,0,0,2,712,0,0,229,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest
172.16.0.1,175.79.119.152,0,1.0,1118.090909,176.0,1656.428571,136,0,0,0,0,0,0,4,704,7,11595,29200,235,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
172.16.0.1,163.74.178.63,0,0.0,914.1538462,41.28571429,1932.5,232,0,0,0,0,0,0,7,289,6,11595,251,235,1,32,986.0,0.0,986.0,986.0,82800000.0,0.0,82800000.0,82800000.0,DoS Hulk
172.16.0.1,150.183.167.243,0,0.0,924.2307692,60.0,1932.5,220,0,0,0,0,0,0,7,420,6,11595,251,235,2,20,1000.0,0.0,1000.0,1000.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
172.16.0.1,190.144.32.104,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7010708.0,0.0,7010708.0,7010708.0,18700000.0,12300000.0,32100000.0,8008150.0,DoS Slowhttptest
172.16.0.1,94.155.79.141,0,1.0,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,205.166.91.248,0,0.0,1009.0,68.0,2326.4,232,0,0,0,0,0,0,7,476,5,11632,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye
172.16.0.1,29.37.99.15,0,2.0,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
172.16.0.1,207.204.186.80,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,46.102.73.173,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
205.174.165.73,176.80.224.247,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,74.53.21.43,0,1.0,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,237.208.187.40,0,0.0,434.1111111,76.4,881.25,168,0,0,0,0,0,0,5,382,4,3525,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye
172.16.0.1,81.49.105.118,0,1.0,140.015625,121.7777778,153.3243243,908,0,0,0,0,0,0,27,3288,37,5673,29200,247,18,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
192.168.10.15,205.174.165.73,0,1.0,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,38.51.131.49,0,0.0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1,17.248.13.109,0,1.0,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,42.151.224.205,0,1.0,474.8,119.8,829.8,168,0,0,0,0,0,0,5,599,5,4149,29200,236,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Sql Injection
172.16.0.1,216.37.164.141,0,1.0,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,169.240.104.11,0,0.0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2128614.0,0.0,2128614.0,2128614.0,74300000.0,0.0,74300000.0,74300000.0,DDoS
172.16.0.1,84.153.67.151,0,1.0,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
172.16.0.1,49.103.156.252,0,0.0,1088.545455,63.16666667,2319.0,200,0,0,0,0,0,0,6,379,5,11595,274,235,1,32,5.0,0.0,5.0,5.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1,188.205.135.113,0,1.0,12.29166667,11.88888889,12.53333333,296,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,193.37.112.126,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,183.220.110.26,0,0.0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,6050.0,0.0,6050.0,6050.0,49500000.0,52900000.0,86900000.0,12000000.0,DDoS
205.174.165.73,166.35.8.221,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,23.221.110.115,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,218.240.29.122,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,175.153.184.120,0,1.0,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
172.16.0.1,160.44.59.201,0,1.0,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,25.172.49.53,0,1.0,992.5,51.5,1932.5,164,0,0,0,0,0,0,6,309,6,11595,0,235,3,20,10984.0,0.0,10984.0,10984.0,98400000.0,0.0,98400000.0,98400000.0,DoS Hulk
172.16.0.1,220.172.233.112,0,0.0,140.9411765,170.7142857,2.0,456,0,0,0,0,0,0,14,2390,3,6,29200,0,11,32,3205109.0,4531670.584,6409484.0,734.0,19200000.0,18800000.0,51300000.0,5831650.0,DoS slowloris
172.16.0.1,32.36.195.255,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,71.187.152.61,0,1.0,12.33333333,12.0,12.53333333,296,0,0,0,0,0,0,9,108,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,185.190.246.100,0,1.0,920.0769231,61.0,1656.428571,200,0,0,0,0,0,0,6,366,7,11595,274,235,1,32,4.0,0.0,4.0,4.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1,170.116.52.242,0,0.0,1088.545455,54.14285714,2898.75,220,0,0,0,0,0,0,7,379,4,11595,251,235,2,20,1021.0,0.0,1021.0,1021.0,98300000.0,0.0,98300000.0,98300000.0,DoS Hulk
172.16.0.1,38.58.77.95,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,153.138.252.199,0,0.0,971.9166667,7.142857143,2321.4,152,0,0,0,0,0,0,7,50,5,11607,256,229,5,20,1940002.0,0.0,1940002.0,1940002.0,6075462.0,0.0,6075462.0,6075462.0,DDoS
172.16.0.1,136.152.31.202,0,1.0,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,49.0,0.0,49.0,49.0,101000000.0,0.0,101000000.0,101000000.0,DoS slowloris
172.16.0.1,128.133.107.201,0,2.0,1015.0,531.0,991.5,32,0,0,0,0,0,0,1,531,2,1983,229,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest
172.16.0.1,203.140.64.249,0,0.0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,150.16.118.5,0,0.0,914.9230769,42.71428571,1932.5,232,0,0,0,0,0,0,7,299,6,11595,251,235,1,32,5.0,0.0,5.0,5.0,98900000.0,0.0,98900000.0,98900000.0,DoS Hulk
172.16.0.1,215.131.35.87,0,1.0,88.01851852,95.61904762,83.18181818,680,0,0,0,0,0,0,21,2008,33,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,85.198.179.59,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,187.155.1.47,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7013659.0,0.0,7013659.0,7013659.0,18700000.0,12200000.0,32100000.0,8015933.0,DoS Slowhttptest
172.16.0.1,137.59.31.131,0,1.0,12.5,12.44444444,12.53333333,296,0,0,0,0,0,0,9,112,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,193.64.85.130,0,0.0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3003.0,0.0,3003.0,3003.0,7130841.0,0.0,7130841.0,7130841.0,DDoS
172.16.0.1,200.140.122.26,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0.0,0.0,23000000.0,0.0,23000000.0,23000000.0,DoS GoldenEye
172.16.0.1,31.227.209.221,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,116.253.214.13,0,1.0,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,174.101.133.230,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,87.6.21.25,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,1.141.165.100,0,0.0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
172.16.0.1,111.58.229.252,0,0.0,917.3846154,36.77777778,2898.75,296,0,0,0,0,0,0,9,331,4,11595,251,235,1,32,1992.0,0.0,1992.0,1992.0,98600000.0,0.0,98600000.0,98600000.0,DoS Hulk
172.16.0.1,133.146.25.223,0,1.0,11.83333333,10.66666667,12.53333333,296,0,0,0,0,0,0,9,96,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
205.174.165.73,178.7.7.144,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,81.190.84.83,0,0.0,704.4705882,38.1,1656.428571,328,0,0,0,0,0,0,10,381,7,11595,274,235,1,32,1997.0,0.0,1997.0,1997.0,84800000.0,0.0,84800000.0,84800000.0,DoS Hulk
172.16.0.1,151.207.144.36,0,0.0,389.5,192.8,881.25,344,0,0,0,0,0,0,10,1928,4,3525,29200,235,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye
172.16.0.1,151.205.54.150,0,1.0,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,50.60.175.106,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,6.33.12.72,0,0.0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3855.0,0.0,3855.0,3855.0,6974991.0,0.0,6974991.0,6974991.0,DDoS
