Source IP,Destination IP,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,Label
172.16.0.1,1.205.27.113,3869255.78,5472667.0,713.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.548107385,0.182702462,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,157.144.95.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13698.63014,13698.63014,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,Web Attack – Sql Injection
172.16.0.1,159.86.178.164,3696536.463,5228574.0,882.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.573673438,0.191224479,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,207.35.253.165,0.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8928.571429,4464.285714,0.0,14.0,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,FTP-Patator
172.16.0.1,37.102.200.201,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0.0,14.0,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,FTP-Patator
192.168.10.9,205.174.165.73,41805.59858,72824.0,112.0,72191.0,36095.5,50124.6784,71539.0,652.0,0,0,0,0,92,72,54.30576863,40.72932647,0.0,194.0,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,Bot
172.16.0.1,166.70.19.155,501520.4976,1372550.0,230.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,264,40,2.66218355,0.332772944,0.0,356.0,178.0,187.6284745,35204.44444,0,0,0,1,0,0,0,DoS Slowhttptest
172.16.0.1,59.213.155.157,49200000.0,98400000.0,1004.0,98400000.0,16400000.0,40200000.0,98400000.0,47.0,0,0,0,0,144,232,0.050823988,0.071153583,0.0,5792.0,921.4615385,1714.817707,2940599.769,1,0,0,0,0,0,0,DoS Hulk
172.16.0.1,38.8.234.8,4504037.191,9008740.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,100,0,0.554893568,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,DDoS
172.16.0.1,76.72.84.236,4113815.024,5818703.0,890.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.515499967,0.171833322,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
172.16.0.1,151.91.252.245,0.0,236.0,236.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8474.576271,4237.288136,0.0,14.0,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,FTP-Patator
172.16.0.1,140.132.229.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,38461.53846,38461.53846,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,SSH-Patator
172.16.0.1,105.116.47.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,11764.70588,11764.70588,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,SSH-Patator
172.16.0.1,88.191.41.45,248.1944802,485.0,134.0,1741396.0,348279.2,778385.2586,1740697.0,4.0,0,0,0,0,72,132,1.722699378,3.445398756,0.0,5840.0,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,DDoS
172.16.0.1,39.125.79.119,200437.9726,996257.0,0.0,119000000.0,57668.76064,231138.5291,995262.0,2.0,0,0,0,0,89632,66208,23.48669466,17.34879373,0.0,15928.0,1621.05194,2471.802162,6109805.929,0,0,0,0,1,0,0,Heartbleed
172.16.0.1,213.55.197.28,4233949.638,5988573.0,864.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.500881802,0.166960601,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
172.16.0.1,234.228.226.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,22727.27273,22727.27273,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,PortScan
172.16.0.1,28.55.16.214,26300000.0,70400000.0,3.0,1713901.0,342780.2,765864.4253,1712800.0,3.0,0,0,0,0,172,132,0.099757394,0.074818045,0.0,7300.0,777.9333333,1970.892563,3884417.495,0,0,0,0,1,0,0,DDoS
172.16.0.1,160.118.217.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,21739.13043,21739.13043,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,PortScan
172.16.0.1,209.73.195.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,12658.22785,12658.22785,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,SSH-Patator
172.16.0.1,221.213.208.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,18181.81818,18181.81818,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,PortScan
172.16.0.1,157.225.223.90,11900000.0,32100000.0,997720.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110869792,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS Slowhttptest
172.16.0.1,105.33.183.50,2339920.287,6271508.0,197.0,6271685.0,3135842.5,4433445.674,6270762.0,923.0,0,0,0,0,296,104,0.950703087,0.316901029,0.0,11632.0,938.3076923,3216.860565,10300000.0,0,0,0,1,0,0,0,DoS GoldenEye
172.16.0.1,101.221.104.44,710998.6969,2003859.0,998355.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999262544,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS slowloris
172.16.0.1,48.110.118.213,34900000.0,85400000.0,1.0,156390.0,39097.5,70237.14883,144118.0,85.0,0,0,0,0,220,168,0.081819646,0.058442604,0.0,8688.0,920.6923077,2466.170695,6081997.897,0,0,0,0,1,0,0,DoS Hulk
172.16.0.1,185.20.251.99,4191339.383,5928309.0,860.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.505973097,0.168657699,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,60.48.138.27,1022263.848,2449761.0,317.0,13800000.0,445082.5484,885454.9358,2403011.0,3.0,0,0,0,0,680,1032,1.521998973,2.319236531,0.0,976.0,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,SSH-Patator
172.16.0.1,49.231.29.214,2360179.631,5858607.0,384.0,11300000.0,3757968.0,2928371.526,5857833.0,412761.0,0,0,0,0,232,136,0.620899128,0.354799501,0.0,3525.0,368.5,1002.91942,1005847.364,0,0,0,1,0,0,0,DoS GoldenEye
172.16.0.1,194.78.241.63,14300000.0,51300000.0,4.0,103000000.0,51300000.0,28000000.0,71200000.0,31500000.0,0,0,0,0,456,100,0.136363903,0.029220836,0.0,231.0,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,DoS slowloris
172.16.0.1,237.203.14.213,14300000.0,51300000.0,246.0,103000000.0,51300000.0,28100000.0,71200000.0,31500000.0,0,0,0,0,456,100,0.136384141,0.029225173,0.0,231.0,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,DoS slowloris
172.16.0.1,75.151.123.37,11900000.0,32100000.0,998573.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110896077,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS Slowhttptest
172.16.0.1,85.213.158.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32,32,250000.0,250000.0,0.0,1983.0,1322.0,1144.885584,1310763.0,0,1,0,0,1,0,0,DoS Slowhttptest
172.16.0.1,170.48.253.186,0.0,2998578.0,2998578.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,0.666982817,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,DoS GoldenEye
172.16.0.1,58.238.140.16,0.0,119000000.0,119000000.0,119000000.0,119000000.0,0.0,119000000.0,119000000.0,1,0,0,0,64,64,0.016804452,0.016804452,0.0,8.0,4.8,4.38178046,19.2,0,1,0,0,1,0,0,DoS slowloris
172.16.0.1,208.124.47.9,1326929.007,2994745.0,3.0,8877445.0,634103.2143,1238509.803,3103561.0,3.0,0,0,0,0,296,488,1.013791964,1.689653273,0.0,34.0,11.92,12.74728729,162.4933333,0,0,0,1,0,0,0,FTP-Patator
172.16.0.1,16.29.227.201,0.0,3271790.0,3271790.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,0.611286177,0.0,356.0,356.0,356.0,0.0,0.0,0,1,0,0,1,1,0,DoS Slowhttptest
172.16.0.1,201.76.106.211,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,DoS Hulk
172.16.0.1,48.89.21.234,1445002.17,3318862.0,3.0,8628806.0,616343.2857,1214274.904,3276326.0,3.0,0,0,0,0,296,488,1.043007003,1.738345005,0.0,34.0,11.92,12.77667145,163.2433333,0,0,0,1,0,0,0,FTP-Patator
172.16.0.1,166.199.195.172,1154750.107,3055472.0,2.0,8057831.0,2014457.75,2458188.96,5004100.0,196.0,0,0,0,0,264,168,0.992820789,0.620512993,0.0,10184.0,854.7857143,2713.12429,7361043.412,0,0,0,1,0,0,0,DoS GoldenEye
172.16.0.1,110.185.43.220,0.0,21000000.0,21000000.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,32,0.095239474,0.047619737,0.0,12.0,6.0,6.92820323,48.0,0,1,0,0,1,0,0,DoS Slowhttptest
172.16.0.1,91.248.110.103,3494094.34,9976165.0,193.0,15000000.0,2996096.8,4462518.984,9974530.0,47.0,0,0,0,0,304,200,0.563276477,0.375517651,0.0,5792.0,748.3125,1752.909342,3072691.163,0,0,0,1,0,0,0,DoS GoldenEye
172.16.0.1,209.30.163.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,20408.16327,20408.16327,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,PortScan
172.16.0.1,112.244.92.239,3825759.52,5411330.0,889.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.554301295,0.184767098,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
172.16.0.1,169.221.186.137,4238089.041,5994465.0,902.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.500386382,0.166795461,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,185.34.204.130,0.0,219.0,219.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,9132.420091,4566.210046,0.0,14.0,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,FTP-Patator
172.16.0.1,22.109.233.84,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,DoS Hulk
172.16.0.1,40.125.20.254,4092396.76,5788417.0,894.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.51819638,0.172732127,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
172.16.0.1,159.128.22.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,20833.33333,20833.33333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,Web Attack – Sql Injection
172.16.0.1,137.167.64.43,6046.470086,8920.0,369.0,876066.0,219016.5,431774.8456,866647.0,44.0,0,0,0,0,72,112,3.423856289,5.706427149,0.0,5755.0,1291.888889,2219.676353,4926963.111,0,0,0,1,0,0,0,DDoS
172.16.0.1,134.136.130.236,0.0,21200000.0,21200000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,0.094377236,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,DoS GoldenEye
205.174.165.73,143.152.250.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,17857.14286,17857.14286,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,Bot
172.16.0.1,140.56.19.119,0.0,249.0,249.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,8032.128514,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,Web Attack – XSS
172.16.0.1,126.116.71.194,14300000.0,51300000.0,693.0,103000000.0,51300000.0,27900000.0,71000000.0,31600000.0,0,0,0,0,456,100,0.136439146,0.02923696,0.0,231.0,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,DoS slowloris
172.16.0.1,72.236.247.43,1370809.46,3435399.0,3.0,9156115.0,654008.2143,1231214.901,3392207.0,3.0,0,0,0,0,296,488,0.98294342,1.638239033,0.0,34.0,11.68,12.55229063,157.56,0,0,0,1,0,0,0,FTP-Patator
172.16.0.1,53.71.122.126,31500000.0,83400000.0,1.0,124681.0,31170.25,54408.82249,112357.0,168.0,0,0,0,0,252,168,0.095798747,0.059874217,0.0,5792.0,857.8571429,1759.571226,3096090.901,0,0,0,0,1,0,0,DoS Hulk
172.16.0.1,26.30.22.28,507.7026689,736.0,18.0,712781.0,142556.2,318219.9141,711805.0,3.0,0,0,0,0,72,132,4.208795541,8.417591082,0.0,5755.0,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,DDoS
172.16.0.1,42.149.217.242,990587.0704,2301503.0,211.0,13400000.0,432513.4516,860725.7337,2237249.0,3.0,0,0,0,0,680,1032,1.566229935,2.386636091,0.0,976.0,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,SSH-Patator
172.16.0.1,84.55.21.185,1435906.144,3298462.0,3.0,9240552.0,660039.4286,1289574.075,3255574.0,3.0,0,0,0,0,296,488,0.973954825,1.623258041,0.0,34.0,11.6,12.51332623,156.5833333,0,0,0,1,0,0,0,FTP-Patator
172.16.0.1,60.52.45.20,4330273.696,7500767.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.533205862,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,DDoS
205.174.165.73,215.164.212.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,90909.09091,90909.09091,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,Bot
172.16.0.1,213.124.80.124,922001.8205,2448199.0,405.0,12600000.0,406636.9677,816943.6165,2384391.0,3.0,0,0,0,0,680,1032,1.665887666,2.538495491,0.0,976.0,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,SSH-Patator
172.16.0.1,126.18.146.19,0.0,273.0,273.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,7326.007326,3663.003663,0.0,14.0,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,FTP-Patator
172.16.0.1,74.29.220.194,0.0,108000000.0,108000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,20,0.018571403,0.009285701,0.0,377.0,95.75,187.5213321,35164.25,0,0,0,0,1,0,0,DoS GoldenEye
172.16.0.1,45.57.223.45,1357213.069,2971885.0,216.0,8587991.0,613427.9286,1196375.253,2930260.0,3.0,0,0,0,0,296,488,1.04795903,1.746598383,0.0,34.0,11.64,12.55282173,157.5733333,0,0,0,1,0,0,0,FTP-Patator
172.16.0.1,138.50.117.171,3373386.031,5842878.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.684593665,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,DDoS
172.16.0.1,224.39.214.97,0.0,35000000.0,35000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,0.057127487,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,DoS GoldenEye
172.16.0.1,54.179.85.180,903141.5201,2164211.0,273.0,12200000.0,405651.8,791170.0356,2200205.0,3.0,0,0,0,0,616,1000,1.561262802,2.547323519,0.0,976.0,93.19607843,193.9302988,37608.96078,0,0,0,1,0,0,0,SSH-Patator
172.16.0.1,100.143.254.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,16949.15254,16949.15254,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,PortScan
172.16.0.1,198.42.109.238,6267094.173,12500000.0,49.0,17500000.0,5845664.667,6307812.761,12500000.0,793.0,0,0,0,0,168,136,0.285109999,0.228087999,0.0,3525.0,381.9,1108.231068,1228176.1,0,0,0,1,0,0,0,DoS GoldenEye
192.168.10.14,205.174.165.73,8032.025927,515949.0,504590.0,1020576.0,510288.0,7667.865935,515710.0,504866.0,0,0,0,0,92,60,2.938120249,2.938120249,0.0,6.0,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,Bot
172.16.0.1,209.13.149.181,4084369.683,5776868.0,697.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.519249892,0.173083297,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
192.168.10.8,205.174.165.73,50667.20605,88204.0,18.0,87678.0,43839.0,61251.0036,87150.0,528.0,0,0,0,0,92,72,44.89237054,33.66927791,0.0,198.0,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,Bot
205.174.165.73,164.213.232.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,333333.3333,333333.3333,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,Bot
172.16.0.1,84.124.111.182,3992775.314,5647323.0,686.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.531160627,0.177053542,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
172.16.0.1,210.17.38.134,28400000.0,85300000.0,2.0,149619.0,24936.5,54694.88785,136081.0,47.0,0,0,0,0,304,232,0.117013405,0.081909384,0.0,4344.0,664.1111111,1326.705113,1760146.458,0,0,0,0,1,0,0,DoS Hulk
172.16.0.1,34.130.168.201,2534122.342,6704952.0,198.0,11700000.0,2927156.5,3449842.54,6703103.0,126.0,0,0,0,0,264,168,0.683254608,0.42703413,0.0,7288.0,854.8571429,2181.517568,4759018.901,0,0,0,1,0,0,0,DoS GoldenEye
172.16.0.1,232.179.145.56,3696859.611,5228849.0,700.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.573663236,0.191221079,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,162.152.55.180,4014764.213,5678625.0,891.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.528214024,0.176071341,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,12.44.243.170,3972938.14,5619455.0,872.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.533776771,0.17792559,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
172.16.0.1,173.77.139.182,62700000.0,109000000.0,619.0,109000000.0,54300000.0,76800000.0,109000000.0,5189.0,0,0,0,0,136,104,0.036841135,0.027630851,0.0,351.0,45.625,123.4873475,15249.125,0,0,0,1,0,0,0,DoS Slowhttptest
172.16.0.1,229.17.135.21,1395792.126,3228245.0,3.0,8796436.0,628316.8571,1211740.226,3187034.0,3.0,0,0,0,0,296,488,1.023132922,1.705221536,0.0,34.0,11.76,12.62695529,159.44,0,0,0,1,0,0,0,FTP-Patator
205.174.165.73,78.162.31.240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,31250.0,31250.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,Bot
172.16.0.1,40.158.64.205,6302917.172,12600000.0,3.0,17600000.0,5868686.667,6344119.367,12600000.0,613.0,0,0,0,0,168,136,0.283992367,0.227193894,0.0,3525.0,394.8,1107.844935,1227320.4,0,0,0,1,0,0,0,DoS GoldenEye
172.16.0.1,52.131.134.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,26315.78947,26315.78947,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,SSH-Patator
205.174.165.73,218.121.200.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,19607.84314,19607.84314,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,Bot
172.16.0.1,162.28.227.2,2817956.873,6902950.0,1.0,11900000.0,3967088.0,3562976.914,6897454.0,1001.0,0,0,0,0,232,136,0.588167877,0.33609593,0.0,11632.0,996.75,3350.570348,11200000.0,0,0,0,1,0,0,0,DoS GoldenEye
172.16.0.1,51.79.157.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,15873.01587,15873.01587,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,PortScan
172.16.0.1,33.40.248.72,1038610.726,2566372.0,849.0,14200000.0,458114.0,914370.1272,2501407.0,48.0,0,0,0,0,680,1032,1.478700273,2.253257559,0.0,976.0,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,SSH-Patator
172.16.0.1,151.157.36.32,0.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,10101.0101,5050.505051,0.0,14.0,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,FTP-Patator
172.16.0.1,182.245.82.74,1410714.897,3087824.0,3.0,8934822.0,638201.5714,1244865.585,3045508.0,4.0,0,0,0,0,296,488,1.007281752,1.67880292,0.0,34.0,11.76,12.62365504,159.3566667,0,0,0,1,0,0,0,FTP-Patator
172.16.0.1,144.106.172.52,0.0,79000000.0,79000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,0.025320742,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,DoS GoldenEye
172.16.0.1,178.251.85.113,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,DoS Hulk
172.16.0.1,200.144.6.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,100000.0,100000.0,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,PortScan
172.16.0.1,120.242.187.172,7764.739564,10985.0,4.0,94851.0,23712.75,40207.34665,83526.0,61.0,0,0,0,0,72,112,31.60190033,52.66983388,0.0,7215.0,1291.888889,2441.667076,5961738.111,0,0,0,1,0,0,0,DDoS
172.16.0.1,29.205.192.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,23255.81395,23255.81395,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,PortScan
172.16.0.1,82.48.168.220,3608192.663,5103369.0,614.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.587776252,0.195925417,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
172.16.0.1,120.249.36.209,39060.03203,68102.0,4.0,5069799.0,1689933.0,2868230.999,5001659.0,870.0,0,0,0,0,136,136,0.788965995,0.788965995,0.0,1840.0,255.5555556,613.3333333,376177.7778,0,0,0,1,0,0,0,Web Attack – Sql Injection
172.16.0.1,183.76.180.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,15873.01587,15873.01587,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,SSH-Patator
172.16.0.1,74.198.235.205,11900000.0,32100000.0,996735.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110885248,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS Slowhttptest
172.16.0.1,219.255.50.120,4412554.692,12600000.0,1.0,17600000.0,3516940.8,5511197.323,12600000.0,13.0,0,0,0,0,304,200,0.484334054,0.322889369,0.0,5792.0,761.1875,1750.473049,3064155.896,0,0,0,1,0,0,0,DoS GoldenEye
172.16.0.1,146.95.246.100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,15873.01587,15873.01587,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,PortScan
172.16.0.1,53.214.177.47,49000000.0,85000000.0,5.0,146478.0,29295.6,58856.09321,134172.0,17.0,0,0,0,0,124,200,0.04700185,0.070502775,0.0,4344.0,1086.545455,1579.152011,2493721.073,1,0,0,0,0,0,0,DoS Hulk
172.16.0.1,233.6.145.36,0.0,13100000.0,13100000.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,0.152813511,0.0,356.0,356.0,356.0,0.0,0.0,0,1,0,0,1,1,0,DoS Slowhttptest
172.16.0.1,175.79.119.152,119827.5291,215007.0,5013.0,403024.0,67170.66667,105471.8101,230090.0,15.0,0,0,0,0,136,232,9.92435163,17.36761535,0.0,4344.0,1024.916667,1519.06523,2307559.174,0,0,0,1,0,0,0,DoS Hulk
172.16.0.1,163.74.178.63,33800000.0,82800000.0,1.0,147451.0,29490.2,59253.32655,135083.0,53.0,0,0,0,0,232,200,0.084408373,0.072350034,0.0,5792.0,848.8571429,1667.683048,2781166.747,0,0,0,0,1,0,0,DoS Hulk
172.16.0.1,150.183.167.243,40600000.0,99400000.0,3.0,96363.0,19272.6,35985.26776,82835.0,48.0,0,0,0,0,220,200,0.070334319,0.060286559,0.0,4344.0,858.2142857,1458.779584,2128037.874,0,0,0,0,1,0,0,DoS Hulk
172.16.0.1,190.144.32.104,11900000.0,32100000.0,998951.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110853853,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS Slowhttptest
172.16.0.1,94.155.79.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,23809.52381,23809.52381,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,PortScan
172.16.0.1,205.166.91.248,705.5936508,2027.0,235.0,5006140.0,1251535.0,2502000.019,5004535.0,124.0,0,0,0,0,232,168,1.398265591,0.998761137,0.0,5840.0,931.3846154,2171.831698,4716852.923,0,0,0,1,0,0,0,DoS GoldenEye
172.16.0.1,29.37.99.15,13460.48469,19040.0,4.0,19907.0,3981.4,8484.436239,19155.0,16.0,0,0,0,0,72,132,150.2027737,300.4055475,0.0,4380.0,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,DDoS
172.16.0.1,207.204.186.80,4129391.172,5840576.0,735.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.513583338,0.171194446,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
