Source IP,Destination IP,Flow ID,Source Port,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Label
172.16.0.1,49.238.118.195,172.16.0.1-192.168.10.50-45423-32776-6,45423,32776,6,7/7/2017 2:52,43,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43.0,43.0,0.0,0.0,PortScan
172.16.0.1,188.104.193.65,172.16.0.1-192.168.10.50-56258-80-6,56258,80,6,2017-07-06 09:34:00,5946273,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672690272,1982091.0,3432539.326,5945646.0,103.0,5946273.0,2973136.5,Web Attack – Brute Force
172.16.0.1,56.249.156.201,172.16.0.1-192.168.10.50-46838-22-6,46838,22,6,4/7/2017 2:14,12331662,21,31,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,88.5483871,223.315,385.4306094,4.216787648,241797.2941,645727.5459,2446301.0,4.0,10100000.0,507177.05,SSH-Patator
172.16.0.1,168.148.81.188,172.16.0.1-192.168.10.50-39726-80-6,39726,80,6,5/7/2017 10:28,13071638,2,0,374.0,0.0,187.0,187.0,187.0,0.0,0.0,0.0,0.0,0.0,28.61156345,0.153003013,13100000.0,0.0,13100000.0,13100000.0,13100000.0,13100000.0,DoS Slowhttptest
172.16.0.1,223.66.127.192,172.16.0.1-192.168.10.50-60692-80-6,60692,80,6,2017-07-06 10:29:00,5600859,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714176165,1866953.0,3233033.92,5600139.0,151.0,5600859.0,2800429.5,Web Attack – XSS
172.16.0.1,227.186.20.18,172.16.0.1-192.168.10.50-55770-21-6,55770,21,6,4/7/2017 9:47,4,2,0,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,3500000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,FTP-Patator
172.16.0.1,139.86.246.41,172.16.0.1-192.168.10.50-37960-80-6,37960,80,6,5/7/2017 11:13,1133937,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.763766417,1133937.0,0.0,1133937.0,1133937.0,1133937.0,1133937.0,DoS GoldenEye
172.16.0.1,219.90.75.98,172.16.0.1-192.168.10.50-47304-80-6,47304,80,6,2017-07-06 09:24:00,8821808,4,4,602.0,364.0,602.0,0.0,150.5,301.0,364.0,0.0,91.0,182.0,109.501363,0.906843586,1260258.286,2177232.488,5002993.0,66.0,3818815.0,1272938.333,Web Attack – Brute Force
172.16.0.1,69.119.80.85,172.16.0.1-192.168.10.50-58940-80-6,58940,80,6,5/7/2017 10:01,103595358,15,3,2541.0,6.0,231.0,0.0,169.4,105.7374106,6.0,0.0,2.0,3.464101615,24.58604371,0.173752959,6093844.588,12900000.0,51300000.0,67.0,104000000.0,7399663.643,DoS slowloris
172.16.0.1,83.45.190.165,172.16.0.1-192.168.10.50-33142-80-6,33142,80,6,5/7/2017 10:09,3001088,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999637465,1500544.0,711950.4626,2003969.0,997119.0,3001088.0,1500544.0,DoS slowloris
205.174.165.73,29.141.169.8,192.168.10.8-205.174.165.73-2983-8080-6,8080,2983,6,7/7/2017 10:49,24,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,500000.0,83333.33333,24.0,0.0,24.0,24.0,0.0,0.0,Bot
172.16.0.1,237.221.136.105,172.16.0.1-192.168.10.50-36020-80-6,36020,80,6,5/7/2017 11:12,63115871,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031687751,63100000.0,0.0,63100000.0,63100000.0,63100000.0,63100000.0,DoS GoldenEye
172.16.0.1,197.24.9.4,172.16.0.1-192.168.10.50-50782-80-6,50782,80,6,2017-07-06 09:28:00,9805702,4,4,383.0,370.0,383.0,0.0,95.75,191.5,370.0,0.0,92.5,185.0,76.79205426,0.815851838,1400814.571,2392119.569,5004522.0,89.0,4801180.0,1600393.333,Web Attack – Brute Force
172.16.0.1,189.131.161.158,172.16.0.1-192.168.10.50-48864-5221-6,48864,5221,6,7/7/2017 2:55,54,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,111111.1111,37037.03704,54.0,0.0,54.0,54.0,0.0,0.0,PortScan
172.16.0.1,226.25.70.135,172.16.0.1-192.168.10.50-50520-22-6,50520,22,6,4/7/2017 2:52,11487371,21,31,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,88.5483871,223.315,413.7587269,4.526710246,225242.5686,598423.6902,2190350.0,3.0,9476750.0,473837.5,SSH-Patator
172.16.0.1,201.24.18.62,172.16.0.1-192.168.10.50-33384-80-6,33384,80,6,5/7/2017 10:15,109972494,4,3,533.0,0.0,520.0,0.0,133.25,257.9061522,0.0,0.0,0.0,0.0,4.846666476,0.06365228,18300000.0,44900000.0,110000000.0,48.0,110000000.0,36700000.0,DoS Slowhttptest
172.16.0.1,71.77.164.2,172.16.0.1-192.168.10.50-58198-80-6,58198,80,6,2017-07-06 10:25:00,5198708,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769421941,1732902.667,3000878.781,5198019.0,109.0,5198708.0,2599354.0,Web Attack – XSS
172.16.0.1,72.224.110.33,172.16.0.1-192.168.10.50-40932-80-6,40932,80,6,5/7/2017 11:17,10425768,5,5,367.0,3525.0,367.0,0.0,73.4,164.1273895,2077.0,0.0,705.0,990.6447396,373.3058322,0.959161953,1158418.667,2299711.658,5419727.0,52.0,5424434.0,1356108.5,DoS GoldenEye
172.16.0.1,167.154.13.6,172.16.0.1-192.168.10.50-52218-22-6,52218,22,6,4/7/2017 3:09,11636023,21,32,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,85.78125,220.240592,408.4728949,4.554820835,223769.6731,605859.5756,2460297.0,16.0,9708845.0,485442.25,SSH-Patator
172.16.0.1,177.85.129.68,172.16.0.1-192.168.10.50-51460-22-6,51460,22,6,4/7/2017 3:02,75,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26666.66667,75.0,0.0,75.0,75.0,0.0,0.0,SSH-Patator
172.16.0.1,100.208.162.22,172.16.0.1-192.168.10.50-51264-80-6,51264,80,6,5/7/2017 10:59,68870860,9,8,368.0,11595.0,368.0,0.0,40.88888889,122.6666667,5792.0,0.0,1449.375,1894.680443,173.7019111,0.246838794,4304428.75,17200000.0,68700000.0,2.0,68700000.0,8591756.25,DoS Hulk
172.16.0.1,68.112.166.72,172.16.0.1-192.168.10.50-45423-9003-6,45423,9003,6,7/7/2017 2:52,48,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48.0,48.0,0.0,0.0,PortScan
172.16.0.1,214.239.124.44,172.16.0.1-192.168.10.50-38208-80-6,38208,80,6,5/7/2017 10:26,108605425,4,3,367.0,0.0,351.0,0.0,91.75,172.9978324,0.0,0.0,0.0,0.0,3.379205044,0.064453502,18100000.0,44300000.0,109000000.0,50.0,109000000.0,36200000.0,DoS Slowhttptest
172.16.0.1,69.227.88.95,172.16.0.1-192.168.10.50-36196-80-6,36196,80,6,2017-07-06 10:40:00,5006127,4,4,447.0,530.0,447.0,0.0,111.75,223.5,530.0,0.0,132.5,265.0,195.1608499,1.59804176,715161.0,1889619.815,5000415.0,4.0,5712.0,1904.0,Web Attack – Sql Injection
172.16.0.1,42.101.130.76,172.16.0.1-192.168.10.50-49096-80-6,49096,80,6,5/7/2017 10:33,63123506,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110893714,10500000.0,11900000.0,32100000.0,996108.0,63100000.0,10500000.0,DoS Slowhttptest
172.16.0.1,72.143.246.157,172.16.0.1-192.168.10.50-59612-80-6,59612,80,6,5/7/2017 11:10,17534135,5,5,320.0,3525.0,320.0,0.0,64.0,143.1083506,2077.0,0.0,705.0,990.6447396,219.2865516,0.570316129,1948237.222,4299538.452,12500000.0,49.0,12500000.0,3133595.0,DoS GoldenEye
172.16.0.1,19.174.127.147,172.16.0.1-192.168.10.50-62393-9943-6,62393,9943,6,7/7/2017 2:52,44,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44.0,44.0,0.0,0.0,PortScan
172.16.0.1,122.240.82.150,172.16.0.1-192.168.10.50-35613-9999-6,35613,9999,6,7/7/2017 2:52,41,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,195121.9512,48780.4878,41.0,0.0,41.0,41.0,0.0,0.0,PortScan
172.16.0.1,206.165.236.38,172.16.0.1-192.168.10.50-41768-80-6,41768,80,6,5/7/2017 11:18,5003256,8,6,352.0,11632.0,352.0,0.0,44.0,124.4507935,4344.0,0.0,1938.666667,2184.364316,2395.24022,2.798177827,384865.8462,1386572.807,4999659.0,35.0,3597.0,513.8571429,DoS GoldenEye
172.16.0.1,44.227.174.96,172.16.0.1-192.168.10.50-36970-80-6,36970,80,6,5/7/2017 10:22,106297450,6,3,531.0,0.0,520.0,0.0,88.5,211.4367518,0.0,0.0,0.0,0.0,4.995416165,0.084668071,13300000.0,36400000.0,103000000.0,37.0,106000000.0,21300000.0,DoS Slowhttptest
172.16.0.1,126.26.227.82,172.16.0.1-192.168.10.50-49408-80-6,49408,80,6,5/7/2017 10:33,63082015,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110966652,10500000.0,11900000.0,32000000.0,998152.0,63100000.0,10500000.0,DoS Slowhttptest
172.16.0.1,31.59.115.110,172.16.0.1-192.168.10.50-41236-80-6,41236,80,6,5/7/2017 11:18,5109639,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391417084,5109639.0,0.0,5109639.0,5109639.0,5109639.0,5109639.0,DoS GoldenEye
172.16.0.1,143.99.149.46,172.16.0.1-192.168.10.50-60384-80-6,60384,80,6,2017-07-06 10:28:00,5155899,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775810387,1718633.0,2976007.985,5155031.0,94.0,5155899.0,2577949.5,Web Attack – XSS
172.16.0.1,48.242.51.222,172.16.0.1-192.168.10.50-43472-80-6,43472,80,6,2017-07-06 09:50:00,5390608,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742031326,1796869.333,3111500.835,5389721.0,95.0,5390608.0,2695304.0,Web Attack – Brute Force
172.16.0.1,234.137.211.253,172.16.0.1-192.168.10.50-54450-80-6,54450,80,6,5/7/2017 10:02,59,1,1,8.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,135593.2203,33898.30508,59.0,0.0,59.0,59.0,0.0,0.0,DoS slowloris
172.16.0.1,23.45.20.243,172.16.0.1-192.168.10.50-39824-80-6,39824,80,6,5/7/2017 10:44,184459,3,6,329.0,11595.0,329.0,0.0,109.6666667,189.9482386,4344.0,0.0,1932.5,1754.831473,64643.09142,48.79133032,23057.375,59999.58777,171127.0,4.0,13010.0,6505.0,DoS Hulk
172.16.0.1,65.241.201.62,172.16.0.1-192.168.10.50-52820-21-6,52820,21,6,4/7/2017 9:24,1,2,0,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,14000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,FTP-Patator
172.16.0.1,9.64.47.87,172.16.0.1-192.168.10.50-57062-5906-6,57062,5906,6,7/7/2017 2:55,59,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,101694.9153,33898.30508,59.0,0.0,59.0,59.0,0.0,0.0,PortScan
172.16.0.1,185.77.100.119,172.16.0.1-192.168.10.50-52964-80-6,52964,80,6,2017-07-06 10:17:00,5341879,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.748800188,1780626.333,3083542.059,5341194.0,123.0,5341879.0,2670939.5,Web Attack – XSS
172.16.0.1,55.240.241.189,172.16.0.1-192.168.10.50-58664-80-6,58664,80,6,2017-07-06 10:26:00,5121592,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781007156,1707197.333,2956172.25,5120691.0,118.0,5121592.0,2560796.0,Web Attack – XSS
172.16.0.1,224.26.100.245,172.16.0.1-192.168.10.50-36200-80-6,36200,80,6,2017-07-06 10:40:00,43,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46511.62791,43.0,0.0,43.0,43.0,0.0,0.0,Web Attack – Sql Injection
172.16.0.1,126.255.125.76,172.16.0.1-192.168.10.50-34497-8291-6,34497,8291,6,7/7/2017 3:22,18,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,444444.4444,111111.1111,18.0,0.0,18.0,18.0,0.0,0.0,PortScan
172.16.0.1,20.28.190.35,172.16.0.1-192.168.10.50-53166-80-6,53166,80,6,2017-07-06 09:30:00,5838919,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685058313,1946306.333,3370338.504,5838038.0,116.0,5838919.0,2919459.5,Web Attack – Brute Force
172.16.0.1,68.248.17.175,172.16.0.1-192.168.10.50-37152-2725-6,37152,2725,6,7/7/2017 2:55,76,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,78947.36842,26315.78947,76.0,0.0,76.0,76.0,0.0,0.0,PortScan
172.16.0.1,110.79.67.233,172.16.0.1-192.168.10.50-45796-80-6,45796,80,6,2017-07-06 09:53:00,5905849,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.677294662,1968616.333,3408987.481,5904976.0,155.0,5905849.0,2952924.5,Web Attack – Brute Force
172.16.0.1,37.251.208.223,172.16.0.1-192.168.10.50-58348-21-6,58348,21,6,4/7/2017 10:06,8568936,9,15,118.0,188.0,30.0,0.0,13.11111111,11.27435635,34.0,0.0,12.53333333,14.54975045,35.71038458,2.800814477,372562.4348,967111.4599,3110546.0,3.0,5581088.0,697636.0,FTP-Patator
172.16.0.1,50.87.44.150,172.16.0.1-192.168.10.50-53192-80-6,53192,80,6,2017-07-06 10:17:00,5450476,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733880857,1816825.333,3146055.245,5449577.0,131.0,5450476.0,2725238.0,Web Attack – XSS
172.16.0.1,144.61.11.136,172.16.0.1-192.168.10.51-45022-444-6,45022,444,6,5/7/2017 3:18,119260295,2791,2114,13712.0,7878088.0,5792.0,0.0,4.912934432,110.3961875,13032.0,0.0,3726.626301,2284.046514,66172.90356,41.1285248,24318.98348,152794.7907,995259.0,-1.0,119000000.0,42745.53082,Heartbleed
192.168.10.15,205.174.165.73,192.168.10.15-205.174.165.73-52174-8080-6,52174,8080,6,7/7/2017 10:09,72661,4,3,207.0,134.0,195.0,0.0,51.75,95.54187564,128.0,0.0,44.66666667,72.23111056,4693.02652,96.33778781,12110.16667,28649.82499,70588.0,52.0,72661.0,24220.33333,Bot
172.16.0.1,205.10.24.180,172.16.0.1-192.168.10.50-60348-80-6,60348,80,6,5/7/2017 11:10,17514264,9,6,534.0,11632.0,534.0,0.0,59.33333333,178.0,5792.0,0.0,1938.666667,2544.918912,694.6338139,0.856444781,1251018.857,3503325.197,12500000.0,4.0,12500000.0,1564212.875,DoS GoldenEye
172.16.0.1,114.153.126.131,172.16.0.1-192.168.10.50-49050-22-6,49050,22,6,4/7/2017 2:37,11823877,23,33,2008.0,2745.0,640.0,0.0,87.30434783,136.3399611,976.0,0.0,83.18181818,217.2857356,401.9832074,4.736179174,214979.5818,607103.4753,2508280.0,3.0,9919767.0,450898.5,SSH-Patator
172.16.0.1,182.41.131.134,172.16.0.1-192.168.10.50-51120-80-6,51120,80,6,7/7/2017 3:57,11546591,4,0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.078535561,0.346422593,3848863.667,6665076.442,11500000.0,268.0,11500000.0,3848863.667,DDoS
172.16.0.1,144.249.148.235,172.16.0.1-192.168.10.50-56184-21-6,56184,21,6,4/7/2017 9:50,9866409,9,15,107.0,188.0,22.0,0.0,11.88888889,9.518986874,34.0,0.0,12.53333333,14.54975045,29.89942947,2.432495957,428974.3043,1116120.517,3495976.0,3.0,6839556.0,854944.5,FTP-Patator
172.16.0.1,180.151.238.205,172.16.0.1-192.168.10.50-58022-21-6,58022,21,6,4/7/2017 10:04,8000825,9,15,105.0,188.0,22.0,0.0,11.66666667,9.300537619,34.0,0.0,12.53333333,14.54975045,36.62122344,2.999690657,347861.9565,902951.7759,2885810.0,3.0,5459790.0,682473.75,FTP-Patator
172.16.0.1,178.49.10.69,172.16.0.1-192.168.10.50-61640-80-6,61640,80,6,7/7/2017 4:04,7900823,5,0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.797072786,0.632845464,1975205.75,3949746.194,7899825.0,3.0,7900823.0,1975205.75,DDoS
172.16.0.1,40.157.29.86,172.16.0.1-192.168.10.50-46802-22-6,46802,22,6,4/7/2017 2:14,64,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31250.0,64.0,0.0,64.0,64.0,0.0,0.0,SSH-Patator
172.16.0.1,161.107.41.231,172.16.0.1-192.168.10.50-51700-80-6,51700,80,6,2017-07-06 09:29:00,5625422,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711057766,1875140.667,3247078.554,5624544.0,96.0,5625422.0,2812711.0,Web Attack – Brute Force
172.16.0.1,200.113.95.113,172.16.0.1-192.168.10.50-51958-80-6,51958,80,6,2017-07-06 10:00:00,2479214,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.613414574,826404.6667,1430618.864,2478341.0,124.0,2479214.0,1239607.0,Web Attack – Brute Force
172.16.0.1,31.110.87.210,172.16.0.1-192.168.10.50-52318-80-6,52318,80,6,2017-07-06 10:16:00,5906119,4,4,358.0,1707.0,358.0,0.0,89.5,179.0,1707.0,0.0,426.75,853.5,349.6373845,1.354527398,843731.2857,1861470.073,5001625.0,121.0,904494.0,301498.0,Web Attack – XSS
192.168.10.8,205.174.165.73,192.168.10.8-205.174.165.73-2863-8080-6,2863,8080,6,7/7/2017 10:37,78304,4,3,210.0,134.0,198.0,0.0,52.5,97.04122835,128.0,0.0,44.66666667,72.23111056,4393.13445,89.39517777,13050.66667,30867.34429,76054.0,17.0,78304.0,26101.33333,Bot
172.16.0.1,119.24.88.172,172.16.0.1-192.168.10.50-57810-21-6,57810,21,6,4/7/2017 10:02,3,2,0,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,FTP-Patator
172.16.0.1,154.95.159.169,172.16.0.1-192.168.10.50-33966-80-6,33966,80,6,5/7/2017 11:11,11372257,9,5,364.0,11632.0,364.0,0.0,40.44444444,121.3333333,7288.0,0.0,2326.4,3351.290617,1054.847776,1.231066094,874789.0,1934128.679,5370026.0,61.0,6371765.0,796470.625,DoS GoldenEye
172.16.0.1,124.164.15.48,172.16.0.1-192.168.10.51-45022-444-6,45022,444,6,5/7/2017 3:28,119299621,2805,2028,13712.0,7878627.0,5792.0,0.0,4.888413547,110.1207904,17376.0,0.0,3884.924556,2524.025452,66155.60832,40.51144471,24689.4911,152728.5209,996008.0,-1.0,119000000.0,42531.96398,Heartbleed
172.16.0.1,71.46.73.25,172.16.0.1-192.168.10.50-51070-22-6,51070,22,6,4/7/2017 2:58,81,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24691.35802,81.0,0.0,81.0,81.0,0.0,0.0,SSH-Patator
172.16.0.1,133.197.22.75,172.16.0.1-192.168.10.50-57292-80-6,57292,80,6,5/7/2017 9:57,3002876,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999042251,1501438.0,710640.9009,2003937.0,998939.0,3002876.0,1501438.0,DoS slowloris
172.16.0.1,18.81.69.156,172.16.0.1-192.168.10.50-52914-21-6,52914,21,6,4/7/2017 9:25,4,2,0,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,3500000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,FTP-Patator
172.16.0.1,3.17.34.173,172.16.0.1-192.168.10.50-56922-80-6,56922,80,6,2017-07-06 09:34:00,5464853,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.731950155,1821617.667,3154374.865,5463976.0,96.0,5464853.0,2732426.5,Web Attack – Brute Force
172.16.0.1,230.11.200.57,172.16.0.1-192.168.10.50-18089-80-6,18089,80,6,7/7/2017 3:59,1299147,3,4,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,11595.0,0.0,2901.75,5795.50069,8954.336961,5.388150841,216524.5,529939.0588,1298258.0,5.0,767.0,383.5,DDoS
172.16.0.1,141.8.195.245,172.16.0.1-192.168.10.50-37328-80-6,37328,80,6,5/7/2017 10:22,63150243,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110846763,10500000.0,11900000.0,32100000.0,999078.0,63200000.0,10500000.0,DoS Slowhttptest
172.16.0.1,135.230.225.86,172.16.0.1-192.168.10.50-48968-80-6,48968,80,6,5/7/2017 10:33,63136403,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110871061,10500000.0,11900000.0,32100000.0,996955.0,63100000.0,10500000.0,DoS Slowhttptest
172.16.0.1,145.148.205.95,172.16.0.1-192.168.10.50-51258-80-6,51258,80,6,2017-07-06 09:59:00,5314689,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752631057,1771563.0,3067724.402,5313866.0,102.0,5314689.0,2657344.5,Web Attack – Brute Force
172.16.0.1,74.50.165.78,172.16.0.1-192.168.10.50-35938-80-6,35938,80,6,5/7/2017 11:12,5008443,8,8,374.0,11632.0,374.0,0.0,46.75,132.2289681,4344.0,0.0,1454.0,1725.027867,2397.152169,3.194605589,333896.2,1289581.983,4995454.0,1.0,12989.0,1855.571429,DoS GoldenEye
172.16.0.1,228.98.54.64,172.16.0.1-192.168.10.50-36446-4343-6,36446,4343,6,7/7/2017 2:54,9,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,666666.6667,222222.2222,9.0,0.0,9.0,9.0,0.0,0.0,PortScan
172.16.0.1,201.239.113.77,172.16.0.1-192.168.10.50-51550-80-6,51550,80,6,2017-07-06 09:59:00,5183294,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.771710036,1727764.667,2991802.843,5182401.0,126.0,5183294.0,2591647.0,Web Attack – Brute Force
172.16.0.1,121.156.90.128,172.16.0.1-192.168.10.50-52836-16000-6,52836,16000,6,7/7/2017 2:55,34,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,176470.5882,58823.52941,34.0,0.0,34.0,34.0,0.0,0.0,PortScan
172.16.0.1,111.207.154.18,172.16.0.1-192.168.10.50-38138-80-6,38138,80,6,2017-07-06 09:45:00,5049441,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792166895,1683147.0,2914534.038,5048561.0,97.0,5049441.0,2524720.5,Web Attack – Brute Force
172.16.0.1,19.201.1.204,172.16.0.1-192.168.10.50-59894-21-6,59894,21,6,4/7/2017 10:18,226,2,1,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,61946.90265,13274.33628,113.0,87.68124087,175.0,51.0,226.0,226.0,FTP-Patator
172.16.0.1,95.101.43.74,172.16.0.1-192.168.10.50-39174-80-6,39174,80,6,2017-07-06 09:46:00,6000338,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666629113,2000112.667,3463586.636,5999518.0,61.0,6000338.0,3000169.0,Web Attack – Brute Force
172.16.0.1,201.33.116.119,172.16.0.1-192.168.10.50-48542-22-6,48542,22,6,4/7/2017 2:32,11350348,21,32,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,85.78125,220.240592,418.7536805,4.669460355,218275.9231,591861.5521,2199185.0,4.0,9543773.0,477188.65,SSH-Patator
205.174.165.73,196.157.47.17,192.168.10.5-205.174.165.73-53538-8080-6,8080,53538,6,7/7/2017 10:37,42,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,285714.2857,47619.04762,42.0,0.0,42.0,42.0,0.0,0.0,Bot
172.16.0.1,205.107.158.220,172.16.0.1-192.168.10.50-48480-80-6,48480,80,6,2017-07-06 09:25:00,5269996,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759013859,1756665.333,3041882.783,5269129.0,108.0,5269996.0,2634998.0,Web Attack – Brute Force
172.16.0.1,233.58.47.141,172.16.0.1-192.168.10.51-45022-444-6,45022,444,6,5/7/2017 3:14,119262215,2792,2110,13712.0,7878135.0,5792.0,0.0,4.911174785,110.3764478,14480.0,0.0,3733.71327,2366.09794,66172.23234,41.10270801,24334.26138,152902.2865,995350.0,0.0,119000000.0,42730.98065,Heartbleed
172.16.0.1,202.85.222.98,172.16.0.1-192.168.10.50-39060-80-6,39060,80,6,5/7/2017 10:26,63100657,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110933869,10500000.0,11900000.0,32100000.0,997034.0,63100000.0,10500000.0,DoS Slowhttptest
172.16.0.1,14.85.208.185,172.16.0.1-192.168.10.50-55588-21-6,55588,21,6,4/7/2017 9:45,243,2,1,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,57613.16872,12345.67901,121.5,99.70205615,192.0,51.0,243.0,243.0,FTP-Patator
172.16.0.1,55.25.48.197,172.16.0.1-192.168.10.50-53825-80-6,53825,80,6,7/7/2017 3:58,849065,3,6,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,2920.0,0.0,1933.5,1495.722401,13693.8868,10.59989518,106133.125,289540.5602,822390.0,65.0,26034.0,13017.0,DDoS
205.174.165.73,97.204.123.9,192.168.10.15-205.174.165.73-52972-8080-6,8080,52972,6,7/7/2017 10:50,32,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,375000.0,62500.0,32.0,0.0,32.0,32.0,0.0,0.0,Bot
